customer_id,transaction_amount,transaction_type,location,device,past_fraud_history,previous_transaction_pattern,fraudulent
CUST9070,53325,RTGS,Mumbai,Redmi Note 10,No,Normal,No
CUST9380,333654,Credit Card,Delhi,Vivo X70,No,High Frequency,Yes
CUST7861,391513,UPI,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST6917,321242,Credit Card,Mumbai,Samsung S22,No,Large Transactions,Yes
CUST8929,489211,Debit Card,Delhi,Samsung S22,No,Normal,Yes
CUST5209,3612,NEFT,Kolkata,OnePlus 9,No,Normal,No
CUST3797,341897,RTGS,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST2461,461770,IMPS,Mumbai,OnePlus 9,No,Normal,Yes
CUST1974,191815,NEFT,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST2776,359991,Credit Card,Kolkata,iPhone 13,No,Normal,Yes
CUST7653,121983,UPI,Kolkata,Samsung S22,No,High Frequency,No
CUST2098,46732,Credit Card,Mumbai,iPhone 13,No,High Frequency,No
CUST8989,273478,NEFT,Patna,Samsung S22,Yes,Normal,Yes
CUST9082,285102,NEFT,Kolkata,Vivo X70,No,High Frequency,Yes
CUST4522,132932,Debit Card,Delhi,Vivo X70,No,Large Transactions,No
CUST3100,280926,Debit Card,Patna,Vivo X70,No,Large Transactions,Yes
CUST3808,35151,UPI,Patna,Redmi Note 10,Yes,High Frequency,Yes
CUST5364,397138,Debit Card,Jaipur,Vivo X70,No,Large Transactions,Yes
CUST7009,102228,Credit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST8788,354183,Credit Card,Chennai,iPhone 13,No,Normal,Yes
CUST2993,389970,Debit Card,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST8263,412036,Credit Card,Patna,OnePlus 9,No,High Frequency,Yes
CUST9387,351824,IMPS,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST3147,327710,RTGS,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST2019,398983,IMPS,Mumbai,OnePlus 9,Yes,Large Transactions,Yes
CUST2411,437606,RTGS,Mumbai,iPhone 13,No,High Frequency,Yes
CUST9156,203634,IMPS,Jaipur,Redmi Note 10,Yes,Normal,Yes
CUST7714,372200,IMPS,Delhi,Samsung S22,Yes,Normal,Yes
CUST5280,413521,RTGS,Bangalore,Vivo X70,Yes,Normal,Yes
CUST3767,417149,NEFT,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST3692,264168,RTGS,Delhi,Vivo X70,No,Large Transactions,Yes
CUST8527,20094,Debit Card,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST5736,202103,NEFT,Kolkata,iPhone 13,Yes,Normal,Yes
CUST6036,268874,RTGS,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST3266,176633,RTGS,Patna,iPhone 13,Yes,Normal,Yes
CUST2502,3957,Debit Card,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST5454,26588,Debit Card,Mumbai,iPhone 13,No,Normal,No
CUST2850,393285,Debit Card,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST7204,294399,RTGS,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST8174,285548,Credit Card,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST6865,245471,Credit Card,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST2440,456902,Credit Card,Mumbai,iPhone 13,No,Large Transactions,Yes
CUST1892,103858,RTGS,Bangalore,Redmi Note 10,No,High Frequency,No
CUST4553,447697,RTGS,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST8271,472265,Credit Card,Kolkata,Samsung S22,Yes,High Frequency,Yes
CUST2391,414077,IMPS,Delhi,iPhone 13,Yes,Large Transactions,Yes
CUST7640,336383,RTGS,Delhi,Samsung S22,No,Large Transactions,Yes
CUST4961,260884,UPI,Jaipur,iPhone 13,No,Normal,Yes
CUST1592,224585,Credit Card,Kolkata,Redmi Note 10,No,Normal,Yes
CUST5184,256324,NEFT,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST5526,90748,NEFT,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST4256,467455,NEFT,Bangalore,OnePlus 9,Yes,High Frequency,Yes
CUST1944,407523,UPI,Bangalore,Redmi Note 10,No,Normal,Yes
CUST4759,315057,Debit Card,Delhi,Samsung S22,No,High Frequency,Yes
CUST6244,270479,IMPS,Bangalore,Samsung S22,No,High Frequency,Yes
CUST1810,116160,IMPS,Chennai,OnePlus 9,Yes,Large Transactions,Yes
CUST4319,378724,Credit Card,Chennai,OnePlus 9,Yes,Normal,Yes
CUST7618,429586,IMPS,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST9750,55963,UPI,Chennai,Redmi Note 10,Yes,Large Transactions,Yes
CUST7164,274115,IMPS,Patna,iPhone 13,No,Normal,Yes
CUST6516,53144,IMPS,Mumbai,OnePlus 9,Yes,Normal,Yes
CUST9202,120625,IMPS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST7667,89833,UPI,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST4573,218702,Credit Card,Jaipur,OnePlus 9,Yes,High Frequency,Yes
CUST2983,282630,RTGS,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST9369,5706,Credit Card,Mumbai,Samsung S22,No,High Frequency,No
CUST9112,386795,IMPS,Patna,Vivo X70,No,High Frequency,Yes
CUST4704,19485,Credit Card,Patna,iPhone 13,No,High Frequency,No
CUST2862,373838,Debit Card,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST5064,352165,NEFT,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST6807,292460,Credit Card,Mumbai,Samsung S22,No,High Frequency,Yes
CUST8458,70297,IMPS,Kolkata,OnePlus 9,No,Normal,No
CUST3672,365570,UPI,Patna,Samsung S22,No,Large Transactions,Yes
CUST4371,337939,UPI,Delhi,Vivo X70,No,High Frequency,Yes
CUST3842,135048,Debit Card,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST2899,260370,Credit Card,Jaipur,OnePlus 9,Yes,Large Transactions,Yes
CUST5462,234886,IMPS,Jaipur,iPhone 13,No,Large Transactions,Yes
CUST3176,208980,UPI,Kolkata,Vivo X70,No,Normal,Yes
CUST3678,470587,RTGS,Jaipur,Samsung S22,No,Normal,Yes
CUST5339,292795,IMPS,Kolkata,Vivo X70,Yes,Normal,Yes
CUST6029,215200,NEFT,Bangalore,Samsung S22,Yes,Normal,Yes
CUST7996,331328,RTGS,Jaipur,Samsung S22,No,High Frequency,Yes
CUST3195,70791,IMPS,Bangalore,OnePlus 9,No,Large Transactions,No
CUST7766,321934,RTGS,Delhi,Samsung S22,No,Normal,Yes
CUST2506,189269,Credit Card,Patna,OnePlus 9,No,Normal,No
CUST2501,476519,IMPS,Patna,OnePlus 9,Yes,Normal,Yes
CUST7009,175733,NEFT,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST3165,193575,IMPS,Patna,OnePlus 9,Yes,Normal,Yes
CUST7194,108920,Credit Card,Chennai,Vivo X70,Yes,Normal,Yes
CUST8777,254358,UPI,Mumbai,Samsung S22,No,Normal,Yes
CUST2100,238070,RTGS,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST1128,326046,NEFT,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST3926,90517,Debit Card,Bangalore,Redmi Note 10,No,High Frequency,No
CUST4096,104574,Credit Card,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST2621,468835,RTGS,Jaipur,Vivo X70,Yes,Normal,Yes
CUST6414,141630,Debit Card,Jaipur,iPhone 13,Yes,Normal,Yes
CUST5233,239305,UPI,Delhi,Samsung S22,No,High Frequency,Yes
CUST6204,136031,UPI,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST9601,317947,RTGS,Delhi,Samsung S22,No,Normal,Yes
CUST7294,192035,IMPS,Chennai,OnePlus 9,Yes,Normal,Yes
CUST3430,252334,NEFT,Patna,Vivo X70,No,Normal,Yes
CUST9760,467206,UPI,Patna,Redmi Note 10,No,High Frequency,Yes
CUST6212,71419,IMPS,Kolkata,Samsung S22,No,High Frequency,No
CUST9690,45126,NEFT,Mumbai,iPhone 13,Yes,High Frequency,Yes
CUST3556,318856,IMPS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST2610,177988,UPI,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST7947,425601,Credit Card,Jaipur,Redmi Note 10,No,Large Transactions,Yes
CUST5561,24988,UPI,Mumbai,OnePlus 9,No,High Frequency,No
CUST2921,457054,RTGS,Mumbai,Vivo X70,No,High Frequency,Yes
CUST2625,261627,RTGS,Jaipur,Samsung S22,Yes,Large Transactions,Yes
CUST1371,287791,Debit Card,Bangalore,Vivo X70,No,High Frequency,Yes
CUST3271,469342,Debit Card,Patna,iPhone 13,Yes,Normal,Yes
CUST1298,375550,IMPS,Patna,OnePlus 9,No,High Frequency,Yes
CUST4655,186359,NEFT,Mumbai,iPhone 13,Yes,High Frequency,Yes
CUST3851,97093,RTGS,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST8996,34598,Debit Card,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST8462,256379,Credit Card,Kolkata,Vivo X70,Yes,Normal,Yes
CUST6056,188124,IMPS,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST3836,341508,UPI,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST5505,408890,IMPS,Chennai,iPhone 13,Yes,Normal,Yes
CUST3862,102402,UPI,Kolkata,iPhone 13,Yes,High Frequency,Yes
CUST7528,489548,Credit Card,Patna,OnePlus 9,No,Large Transactions,Yes
CUST9696,136573,Credit Card,Kolkata,Samsung S22,No,High Frequency,No
CUST5672,466860,RTGS,Jaipur,iPhone 13,No,High Frequency,Yes
CUST3184,273127,RTGS,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST1430,267500,NEFT,Bangalore,OnePlus 9,No,High Frequency,Yes
CUST8887,370024,UPI,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST3579,228680,UPI,Chennai,OnePlus 9,Yes,High Frequency,Yes
CUST7254,391046,Credit Card,Patna,Samsung S22,No,Large Transactions,Yes
CUST3363,475197,UPI,Chennai,Redmi Note 10,No,High Frequency,Yes
CUST1954,216267,RTGS,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST1635,124025,RTGS,Kolkata,OnePlus 9,No,High Frequency,No
CUST6223,436382,Credit Card,Mumbai,Redmi Note 10,No,Normal,Yes
CUST4872,346156,UPI,Bangalore,Redmi Note 10,No,Large Transactions,Yes
CUST5206,85014,RTGS,Delhi,Samsung S22,No,Large Transactions,No
CUST8121,108407,Credit Card,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST2474,152238,Debit Card,Patna,iPhone 13,Yes,Normal,Yes
CUST2480,142126,RTGS,Chennai,Samsung S22,Yes,Normal,Yes
CUST5310,28401,IMPS,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST4311,206928,Credit Card,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST5640,135109,RTGS,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST3823,79786,Debit Card,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST1060,192625,IMPS,Kolkata,Vivo X70,No,Large Transactions,No
CUST4639,478954,RTGS,Chennai,Vivo X70,No,Normal,Yes
CUST3335,493845,RTGS,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST8389,20649,Credit Card,Chennai,Samsung S22,No,High Frequency,No
CUST9157,245591,UPI,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST1245,210558,NEFT,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST9352,268220,NEFT,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST5900,195536,Debit Card,Patna,Redmi Note 10,No,Normal,No
CUST3080,249147,UPI,Mumbai,Redmi Note 10,Yes,High Frequency,Yes
CUST6398,599,NEFT,Kolkata,iPhone 13,No,High Frequency,No
CUST1643,70166,RTGS,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST3288,87159,RTGS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST4420,293008,RTGS,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST1428,321601,UPI,Delhi,OnePlus 9,No,High Frequency,Yes
CUST1463,430582,NEFT,Kolkata,OnePlus 9,No,High Frequency,Yes
CUST8836,135028,Debit Card,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST8814,74851,IMPS,Delhi,OnePlus 9,No,High Frequency,No
CUST1341,233192,UPI,Delhi,Samsung S22,No,High Frequency,Yes
CUST3329,339846,Debit Card,Jaipur,Vivo X70,No,High Frequency,Yes
CUST6541,263309,IMPS,Bangalore,Redmi Note 10,No,Normal,Yes
CUST7541,368560,Debit Card,Mumbai,iPhone 13,No,Normal,Yes
CUST8737,88520,UPI,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST8986,85304,Debit Card,Patna,Redmi Note 10,Yes,Normal,Yes
CUST6031,192997,UPI,Bangalore,Vivo X70,Yes,Normal,Yes
CUST3284,170495,Debit Card,Bangalore,Redmi Note 10,No,Large Transactions,No
CUST8764,244038,NEFT,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST1644,461753,NEFT,Jaipur,Vivo X70,No,Normal,Yes
CUST2881,2736,RTGS,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST8416,324478,RTGS,Kolkata,iPhone 13,No,High Frequency,Yes
CUST1421,58328,RTGS,Chennai,iPhone 13,No,Normal,No
CUST1339,485150,NEFT,Bangalore,iPhone 13,No,Normal,Yes
CUST4988,122880,RTGS,Chennai,OnePlus 9,Yes,Normal,Yes
CUST2940,147986,Credit Card,Bangalore,Samsung S22,No,High Frequency,No
CUST5257,83808,RTGS,Patna,Samsung S22,Yes,High Frequency,Yes
CUST4178,71520,RTGS,Patna,OnePlus 9,No,High Frequency,No
CUST3535,499472,UPI,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST7080,228974,NEFT,Mumbai,Vivo X70,Yes,Normal,Yes
CUST6365,352068,Credit Card,Jaipur,Samsung S22,No,Large Transactions,Yes
CUST3651,278260,Debit Card,Chennai,OnePlus 9,No,Normal,Yes
CUST4594,3890,Credit Card,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST9650,464974,UPI,Delhi,iPhone 13,No,Large Transactions,Yes
CUST1259,119713,Debit Card,Kolkata,Redmi Note 10,No,High Frequency,No
CUST5925,143063,NEFT,Jaipur,Samsung S22,No,High Frequency,No
CUST1158,8286,NEFT,Bangalore,Vivo X70,No,Normal,No
CUST5842,459307,IMPS,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST8141,330380,UPI,Jaipur,Redmi Note 10,No,High Frequency,Yes
CUST7696,170023,RTGS,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST8321,441386,RTGS,Delhi,Redmi Note 10,No,High Frequency,Yes
CUST6040,302796,Debit Card,Bangalore,iPhone 13,Yes,Large Transactions,Yes
CUST2479,61535,RTGS,Mumbai,Vivo X70,No,High Frequency,No
CUST9109,231593,NEFT,Bangalore,Redmi Note 10,No,Normal,Yes
CUST3623,168898,Debit Card,Kolkata,Samsung S22,Yes,Normal,Yes
CUST6306,15193,Debit Card,Patna,Samsung S22,No,High Frequency,No
CUST9338,1185,Credit Card,Delhi,Vivo X70,No,Normal,No
CUST2713,353215,RTGS,Chennai,Samsung S22,Yes,Normal,Yes
CUST9927,423026,Debit Card,Mumbai,Vivo X70,No,High Frequency,Yes
CUST2609,342385,IMPS,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST1008,76832,RTGS,Jaipur,Samsung S22,No,Large Transactions,No
CUST8383,38336,NEFT,Chennai,OnePlus 9,No,Normal,No
CUST7520,67405,NEFT,Jaipur,OnePlus 9,No,Normal,No
CUST9029,441757,UPI,Patna,Redmi Note 10,No,Large Transactions,Yes
CUST6497,451581,RTGS,Jaipur,Samsung S22,No,Large Transactions,Yes
CUST6516,55241,NEFT,Bangalore,Redmi Note 10,No,Normal,No
CUST3703,178559,RTGS,Jaipur,iPhone 13,Yes,Normal,Yes
CUST8209,285023,Credit Card,Chennai,iPhone 13,No,Normal,Yes
CUST3988,219264,Credit Card,Bangalore,Samsung S22,No,High Frequency,Yes
CUST9554,285554,RTGS,Mumbai,Vivo X70,No,High Frequency,Yes
CUST5250,8759,UPI,Bangalore,Samsung S22,Yes,Normal,Yes
CUST1818,440957,Credit Card,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST5254,100020,NEFT,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST3555,172916,UPI,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST3624,15573,UPI,Mumbai,Samsung S22,No,Large Transactions,No
CUST6567,78608,RTGS,Delhi,iPhone 13,No,Normal,No
CUST4107,82452,Debit Card,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST7042,153709,Credit Card,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST8931,207063,Debit Card,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST6400,86981,UPI,Delhi,OnePlus 9,No,Normal,No
CUST4829,376364,NEFT,Bangalore,OnePlus 9,No,High Frequency,Yes
CUST1808,331414,RTGS,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST1917,182474,Debit Card,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST7704,297372,Credit Card,Patna,Samsung S22,Yes,High Frequency,Yes
CUST7710,128844,IMPS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST3796,380980,Credit Card,Jaipur,iPhone 13,No,High Frequency,Yes
CUST2285,291312,IMPS,Patna,Samsung S22,Yes,Normal,Yes
CUST8463,369592,Credit Card,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST7497,310250,Debit Card,Jaipur,Redmi Note 10,No,Normal,Yes
CUST4146,188931,NEFT,Kolkata,Vivo X70,Yes,Normal,Yes
CUST5465,433366,UPI,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST5835,31537,UPI,Delhi,Vivo X70,No,Large Transactions,No
CUST6819,44743,Debit Card,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST5054,496943,Credit Card,Kolkata,iPhone 13,No,Normal,Yes
CUST6525,79765,IMPS,Patna,iPhone 13,No,Normal,No
CUST4437,97348,Credit Card,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST1878,182190,Credit Card,Patna,iPhone 13,Yes,Normal,Yes
CUST8646,51584,RTGS,Delhi,Vivo X70,No,Large Transactions,No
CUST6047,108419,IMPS,Jaipur,iPhone 13,No,Normal,No
CUST5807,359465,RTGS,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST8001,395292,Debit Card,Bangalore,Samsung S22,No,Large Transactions,Yes
CUST8763,88194,RTGS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST1567,63784,Credit Card,Jaipur,iPhone 13,No,Large Transactions,No
CUST7591,349539,RTGS,Mumbai,iPhone 13,No,Large Transactions,Yes
CUST4106,454212,Credit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST1737,478205,UPI,Delhi,Redmi Note 10,No,Normal,Yes
CUST8977,933,Debit Card,Delhi,Vivo X70,No,High Frequency,No
CUST4220,162716,Debit Card,Bangalore,iPhone 13,No,Normal,No
CUST9172,45079,Debit Card,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST7135,262176,Credit Card,Jaipur,Samsung S22,No,Large Transactions,Yes
CUST5073,267527,NEFT,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST6945,84059,NEFT,Bangalore,OnePlus 9,Yes,High Frequency,Yes
CUST4896,376341,NEFT,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST9345,449549,RTGS,Delhi,OnePlus 9,No,Normal,Yes
CUST6518,365709,Debit Card,Delhi,Vivo X70,No,Large Transactions,Yes
CUST9224,443313,IMPS,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST9358,59557,IMPS,Jaipur,OnePlus 9,No,Large Transactions,No
CUST8500,315374,RTGS,Delhi,iPhone 13,Yes,Normal,Yes
CUST5884,123332,RTGS,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST7159,395274,RTGS,Jaipur,iPhone 13,No,High Frequency,Yes
CUST2259,309046,Credit Card,Patna,Vivo X70,Yes,High Frequency,Yes
CUST1129,488361,RTGS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST4949,448770,RTGS,Patna,OnePlus 9,No,Large Transactions,Yes
CUST6847,126136,Debit Card,Mumbai,Vivo X70,No,High Frequency,No
CUST9917,484019,UPI,Mumbai,Redmi Note 10,No,High Frequency,Yes
CUST3906,335649,Debit Card,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST6372,360717,NEFT,Kolkata,Vivo X70,Yes,Normal,Yes
CUST3641,327735,IMPS,Kolkata,OnePlus 9,No,High Frequency,Yes
CUST9509,177492,NEFT,Kolkata,Redmi Note 10,No,Normal,No
CUST6399,283014,RTGS,Jaipur,iPhone 13,No,Large Transactions,Yes
CUST3357,411961,IMPS,Chennai,Samsung S22,No,High Frequency,Yes
CUST2680,48251,NEFT,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST9858,249546,IMPS,Kolkata,Vivo X70,No,High Frequency,Yes
CUST6614,462519,IMPS,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST7714,11154,NEFT,Patna,Samsung S22,No,Normal,No
CUST6635,143774,RTGS,Mumbai,Redmi Note 10,No,Large Transactions,No
CUST9644,249994,UPI,Mumbai,Redmi Note 10,No,High Frequency,Yes
CUST5903,261925,UPI,Bangalore,Vivo X70,No,Large Transactions,Yes
CUST3555,349304,RTGS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST9667,380344,Credit Card,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST2329,157128,IMPS,Patna,Samsung S22,Yes,High Frequency,Yes
CUST9579,224569,NEFT,Bangalore,Samsung S22,No,High Frequency,Yes
CUST6754,447523,UPI,Bangalore,Samsung S22,Yes,Normal,Yes
CUST6430,11693,Debit Card,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST9034,396177,UPI,Delhi,Vivo X70,No,Normal,Yes
CUST6466,316796,UPI,Patna,iPhone 13,Yes,High Frequency,Yes
CUST4881,149637,Credit Card,Bangalore,iPhone 13,No,Normal,No
CUST8315,27802,IMPS,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST1268,279818,RTGS,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST6724,467960,RTGS,Delhi,iPhone 13,No,High Frequency,Yes
CUST6052,142393,UPI,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST5368,246193,UPI,Kolkata,Redmi Note 10,No,High Frequency,Yes
CUST4801,211297,NEFT,Bangalore,OnePlus 9,Yes,Large Transactions,Yes
CUST4581,311494,NEFT,Delhi,OnePlus 9,No,Normal,Yes
CUST3018,362849,Credit Card,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST5503,301802,NEFT,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST8570,187085,Debit Card,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST5186,298711,IMPS,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST8995,318881,NEFT,Chennai,iPhone 13,No,High Frequency,Yes
CUST4239,294568,UPI,Chennai,OnePlus 9,No,High Frequency,Yes
CUST1622,251374,UPI,Kolkata,OnePlus 9,No,High Frequency,Yes
CUST1883,191775,IMPS,Mumbai,Samsung S22,Yes,Large Transactions,Yes
CUST4618,396795,NEFT,Patna,Samsung S22,Yes,High Frequency,Yes
CUST3658,297236,Credit Card,Bangalore,Vivo X70,No,High Frequency,Yes
CUST2149,255765,Debit Card,Mumbai,Samsung S22,Yes,Normal,Yes
CUST5398,169210,IMPS,Jaipur,OnePlus 9,Yes,High Frequency,Yes
CUST4187,495901,Debit Card,Patna,Vivo X70,Yes,Normal,Yes
CUST5755,130126,RTGS,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST7550,67285,RTGS,Jaipur,Redmi Note 10,No,High Frequency,No
CUST5149,399160,Debit Card,Chennai,Samsung S22,Yes,Normal,Yes
CUST4710,452379,UPI,Bangalore,Redmi Note 10,No,Large Transactions,Yes
CUST4222,313292,RTGS,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST3265,426424,Debit Card,Delhi,Vivo X70,No,High Frequency,Yes
CUST8447,82044,NEFT,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST8987,230486,IMPS,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST2767,280581,RTGS,Jaipur,Samsung S22,No,Large Transactions,Yes
CUST8253,436481,Debit Card,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST6909,135664,Credit Card,Kolkata,iPhone 13,No,Normal,No
CUST6529,271598,Credit Card,Bangalore,iPhone 13,No,High Frequency,Yes
CUST2060,387501,Debit Card,Chennai,iPhone 13,No,Normal,Yes
CUST7139,6441,IMPS,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST2720,5449,RTGS,Jaipur,Redmi Note 10,No,Normal,No
CUST6825,238661,NEFT,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST6947,15816,RTGS,Mumbai,Samsung S22,Yes,Normal,Yes
CUST5640,412737,Debit Card,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST6925,360989,Debit Card,Kolkata,Samsung S22,No,High Frequency,Yes
CUST5301,71221,IMPS,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST5102,17917,NEFT,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST4075,483177,IMPS,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST1126,282896,Debit Card,Kolkata,iPhone 13,No,High Frequency,Yes
CUST5802,153163,RTGS,Chennai,OnePlus 9,Yes,Large Transactions,Yes
CUST6256,449934,Debit Card,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST6024,82403,NEFT,Patna,Vivo X70,Yes,Normal,Yes
CUST3688,173209,IMPS,Patna,iPhone 13,No,Large Transactions,No
CUST2589,309974,IMPS,Jaipur,Samsung S22,Yes,Large Transactions,Yes
CUST5380,68760,Debit Card,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST9210,450800,Credit Card,Delhi,Redmi Note 10,No,High Frequency,Yes
CUST1319,480443,Credit Card,Jaipur,iPhone 13,No,Large Transactions,Yes
CUST6516,372337,IMPS,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST7332,419914,RTGS,Kolkata,iPhone 13,Yes,Normal,Yes
CUST6629,22485,Debit Card,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST9201,177582,IMPS,Bangalore,iPhone 13,Yes,Large Transactions,Yes
CUST2547,495721,NEFT,Bangalore,Vivo X70,Yes,High Frequency,Yes
CUST5887,459986,UPI,Jaipur,Samsung S22,No,High Frequency,Yes
CUST7533,308199,NEFT,Patna,Samsung S22,Yes,Normal,Yes
CUST2959,159250,Credit Card,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST2338,85933,RTGS,Kolkata,iPhone 13,No,Large Transactions,No
CUST5782,384801,Credit Card,Kolkata,iPhone 13,Yes,Normal,Yes
CUST6025,437276,UPI,Chennai,iPhone 13,No,Large Transactions,Yes
CUST5894,412327,UPI,Kolkata,Vivo X70,Yes,Normal,Yes
CUST9212,192320,RTGS,Mumbai,Redmi Note 10,No,Large Transactions,No
CUST8594,58106,IMPS,Patna,OnePlus 9,No,Large Transactions,No
CUST6140,139529,UPI,Kolkata,OnePlus 9,No,High Frequency,No
CUST3927,264342,UPI,Patna,Vivo X70,No,Large Transactions,Yes
